Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
Metallica - Moth Into Flame,Metallica,114297695,29669,2016.0,Rock,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",hard rock,metal,old school thrash
Dave - Wanna Know Remix,Dave,114276045,21394,2016.0,Pop,['clap and tap'],clap and tap,Unknown,Unknown
Polo & Pan - Nanã,Polo & Pan,113706230,36002,2016.0,Electronic/Dance,"['dark disco', 'electro-pop francais', 'french indietronica']",dark disco,electro-pop francais,french indietronica
RADWIMPS - なんでもないや,RADWIMPS,113623749,59255,2016.0,Pop,"['j-pop', 'j-rock', 'visual kei']",j-pop,j-rock,visual kei
Jay Sean - Make My Love Go,Jay Sean,113566464,4662,2016.0,Pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",dance pop,pop,pop rap
Skepta - That's Not Me,Skepta,113525076,56468,2016.0,Hip-Hop/Rap,"['birmingham grime', 'grime', 'instrumental grime', 'uk hip hop']",birmingham grime,grime,instrumental grime
Lady Gaga - John Wayne,Lady Gaga,113060171,16256,2016.0,Pop,"['art pop', 'dance pop', 'pop']",art pop,dance pop,pop
Frank Ocean - Skyline To,Frank Ocean,113001975,74193,2016.0,Hip-Hop/Rap,"['lgbtq+ hip hop', 'neo soul']",lgbtq+ hip hop,neo soul,Unknown
Dermot Kennedy - After Rain,Dermot Kennedy,112889806,8437,2016.0,Pop,"['folk-pop', 'irish pop', 'uk pop']",folk-pop,irish pop,uk pop
ZAYN - iT's YoU,ZAYN,112776166,12758,2016.0,Pop,"['pop', 'uk pop']",pop,uk pop,Unknown
BTS - 2! 3!,BTS,112674229,22956,2016.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
Join The Club - Nobela,Join The Club,112497593,80256,2016.0,World/Traditional,"['opm', 'pinoy rock']",opm,pinoy rock,Unknown
Reik - Qué Gano Olvidándote,Reik,112270680,19189,2016.0,,,,,
Miami Yacine - Kokaina,Miami Yacine,112042001,25861,2016.0,Hip-Hop/Rap,"['albanian hip hop', 'german hip hop']",albanian hip hop,german hip hop,Unknown
TheOvertunes - I Still Love You,TheOvertunes,111993098,28285,2016.0,Pop,['indonesian pop'],indonesian pop,Unknown,Unknown
H.E.R. - Losing,H.E.R.,111751852,14483,2016.0,R&B/Soul,"['r&b', 'rap']",r&b,rap,Unknown
Atomic Otro Way - Te De Campana,Atomic Otro Way,111664066,85281,2016.0,Hip-Hop/Rap,"['dembow', 'rap dominicano']",dembow,rap dominicano,Unknown
Passenger - Anywhere,Passenger,111462317,17814,2016.0,Pop,"['folk-pop', 'neo mellow']",folk-pop,neo mellow,Unknown
Alle Farben - Please Tell Rosie,Alle Farben,111220652,23543,2016.0,Electronic/Dance,"['deep euro house', 'german dance']",deep euro house,german dance,Unknown
X Ambassadors - Unsteady,X Ambassadors,111177378,19178,2016.0,Rock,"['modern alternative rock', 'modern rock', 'stomp pop']",modern alternative rock,modern rock,stomp pop
Rex Orange County - A Song About Being Sad,Rex Orange County,110810640,24562,2016.0,Pop,['bedroom pop'],bedroom pop,Unknown,Unknown
KALEO - I Can't Go on Without You,KALEO,110708672,31827,2016.0,Indie/Alternative,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",icelandic indie,icelandic rock,modern alternative rock
Henrique & Juliano - Nada Nada,Henrique & Juliano,110500827,48904,2016.0,World/Traditional,"['agronejo', 'arrocha', 'musica tocantinense', 'sertanejo', 'sertanejo universitario']",agronejo,arrocha,musica tocantinense
Muscadine Bloodline - Porch Swing Angel,Muscadine Bloodline,110455638,74713,2016.0,Pop,['modern country pop'],modern country pop,Unknown,Unknown
Cartel De Santa - Mucha Marihuana,Cartel De Santa,110190810,49317,2016.0,Hip-Hop/Rap,"['latin hip hop', 'mexican hip hop']",latin hip hop,mexican hip hop,Unknown
Jon Bellion - Overwhelming,Jon Bellion,110032644,13889,2016.0,Pop,['indie pop rap'],indie pop rap,Unknown,Unknown
NF - Real,NF,109853216,16097,2016.0,Pop,['musical advocacy'],musical advocacy,Unknown,Unknown
Isaiah Rashad - Free Lunch,Isaiah Rashad,109753963,50162,2016.0,Hip-Hop/Rap,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",hip hop,rap,tennessee hip hop
Sebastian Yatra - Traicionera,Sebastian Yatra,109706460,10461,2016.0,Pop,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",colombian pop,latin pop,reggaeton
TV Girl - Taking What's Not Yours,TV Girl,109535388,366156,2016.0,Indie/Alternative,['pov: indie'],pov: indie,Unknown,Unknown
VIC MENSA - Liquor Locker,VIC MENSA,109431771,5511,2016.0,Hip-Hop/Rap,"['canadian hip hop', 'chicago rap', 'conscious hip hop', 'underground hip hop']",canadian hip hop,chicago rap,conscious hip hop
BTS - Lost,BTS,108897059,21039,2016.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
Panic! At The Disco - Bohemian Rhapsody,Panic! At The Disco,108581485,8947,2016.0,Pop,['pop'],pop,Unknown,Unknown
Frank Ocean - Close To You,Frank Ocean,108560043,65549,2016.0,Hip-Hop/Rap,"['lgbtq+ hip hop', 'neo soul']",lgbtq+ hip hop,neo soul,Unknown
Ariana Grande - Leave Me Lonely,Ariana Grande,108335694,22539,2016.0,Pop,['pop'],pop,Unknown,Unknown
Walking On Cars - Speeding Cars,Walking On Cars,107975616,14303,2016.0,Indie/Alternative,"['indie anthem-folk', 'irish rock']",indie anthem-folk,irish rock,Unknown
Grace VanderWaal - I Don't Know My Name,Grace VanderWaal,107901411,12787,2016.0,Pop,['post-teen pop'],post-teen pop,Unknown,Unknown
Vicente Garcia - Carmesí,Vicente Garcia,107868292,50313,2016.0,World/Traditional,"['bachata', 'dominican pop', 'reggae en espanol']",bachata,dominican pop,reggae en espanol
DAVICHI - This Love,DAVICHI,107435038,57031,2016.0,Pop,"['k-pop', 'korean pop']",k-pop,korean pop,Unknown
Sinéad Harnett - If You Let Me,Sinéad Harnett,107422445,38394,2016.0,R&B/Soul,"['alternative r&b', 'gauze pop', 'uk contemporary r&b']",alternative r&b,gauze pop,uk contemporary r&b
Khalid - Hopeless,Khalid,107315381,8560,2016.0,Pop,"['pop', 'pop r&b']",pop,pop r&b,Unknown
Mila J - Kickin’ Back,Mila J,107313949,55566,2016.0,R&B/Soul,"['r&b', 'trap queen']",r&b,trap queen,Unknown
Red Hot Chili Peppers - Go Robot,Red Hot Chili Peppers,107195501,20279,2016.0,Rock,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",alternative rock,funk metal,funk rock
Mike Perry - Inside the Lines,Mike Perry,107015060,4232,2016.0,Pop,"['pop dance', 'swedish tropical house']",pop dance,swedish tropical house,Unknown
Morat - Mi Nuevo Vicio,Morat,106850908,37643,2016.0,Pop,"['colombian pop', 'latin pop', 'latin viral pop']",colombian pop,latin pop,latin viral pop
